1.00000 1227.75609 443.14559 1.00000
1.00000 1270.50332 448.51781 1.00000
1.00000 1313.02042 453.37945 1.00000
1.00000 1354.58644 458.57660 1.00000
1.00000 960.63889 454.70962 1.00000
1.00000 1007.11772 460.38773 1.00000
1.00000 1052.99666 465.96281 1.00000
1.00000 1098.62309 471.09559 1.00000
1.00000 1143.40969 476.29687 1.00000
1.00000 1187.98299 481.52594 1.00000
1.00000 1231.84568 486.73148 1.00000
1.00000 1275.23235 491.49288 1.00000
1.00000 1318.19307 496.21095 1.00000
1.00000 1360.13053 501.16590 1.00000
1.00000 960.86302 500.78306 1.00000
1.00000 1007.93096 505.91724 1.00000
1.00000 1054.64764 511.15727 1.00000
1.00000 1100.75167 516.33628 1.00000
1.00000 1146.30274 521.39253 1.00000
1.00000 1191.39380 526.31908 1.00000
1.00000 1236.06261 531.13441 1.00000
1.00000 1279.96360 536.08786 1.00000
1.00000 1323.38912 540.72839 1.00000
1.00000 1366.12991 545.26253 1.00000
1.00000 960.78076 547.97962 1.00000
1.00000 1008.84390 553.00021 1.00000
1.00000 1056.04497 558.11481 1.00000
1.00000 1102.89235 562.95243 1.00000
1.00000 1149.22165 567.95203 1.00000
1.00000 1195.08984 572.58814 1.00000
1.00000 1240.13566 577.10142 1.00000
1.00000 1284.74156 581.74897 1.00000
1.00000 1328.51585 586.11097 1.00000
1.00000 1372.14317 590.60601 1.00000
1.00000 961.06490 596.66894 1.00000
1.00000 1009.78912 601.66215 1.00000
1.00000 1057.81680 606.35953 1.00000
1.00000 1105.30163 611.02238 1.00000
1.00000 1152.36576 615.69734 1.00000
1.00000 1198.74906 620.16464 1.00000
1.00000 1244.63613 624.64742 1.00000
1.00000 1289.65068 628.96780 1.00000
1.00000 1334.50447 633.07186 1.00000
1.00000 1378.11229 637.25424 1.00000
1.00000 961.01363 647.17872 1.00000
1.00000 1010.84282 651.79559 1.00000
1.00000 1059.48430 656.18619 1.00000
1.00000 1107.88894 660.67009 1.00000
1.00000 1155.59114 664.90986 1.00000
1.00000 1202.69512 669.27228 1.00000
1.00000 1249.13376 673.48222 1.00000
1.00000 1294.89982 677.41491 1.00000
1.00000 1339.87819 681.58350 1.00000
1.00000 1384.20815 685.16988 1.00000
1.00000 961.19326 699.20593 1.00000
1.00000 1011.72545 703.62104 1.00000
1.00000 1061.43640 707.81924 1.00000
1.00000 1110.44891 711.97802 1.00000
1.00000 1158.82173 715.99559 1.00000
1.00000 1206.62769 719.97007 1.00000
1.00000 1253.70819 723.81187 1.00000
1.00000 1300.11941 727.53236 1.00000
1.00000 1345.61726 731.25863 1.00000
1.00000 1390.61071 734.53059 1.00000
1.00000 961.55088 753.06567 1.00000
1.00000 1012.61257 757.12596 1.00000
1.00000 1063.00843 761.07114 1.00000
1.00000 1112.99279 764.86407 1.00000
1.00000 1162.12252 768.70998 1.00000
1.00000 1210.82685 772.21781 1.00000
1.00000 1258.46641 775.86274 1.00000
1.00000 1305.31522 779.29686 1.00000
1.00000 1351.43576 782.49258 1.00000
1.00000 1396.96507 785.58333 1.00000
1.00000 961.56023 808.82648 1.00000
1.00000 1013.71164 812.52001 1.00000
1.00000 1064.95995 815.93692 1.00000
1.00000 1115.85157 819.46152 1.00000
1.00000 1165.61078 822.92045 1.00000
1.00000 1214.65657 826.21146 1.00000
1.00000 1263.15059 829.17541 1.00000
1.00000 1310.44276 832.20763 1.00000
1.00000 1357.35552 835.07167 1.00000
1.00000 1403.16243 838.07168 1.00000
2.00000 602.13044 123.31761 1.00000
2.00000 666.05386 123.09836 1.00000
2.00000 730.58341 122.03930 1.00000
2.00000 794.78678 121.85965 1.00000
2.00000 859.09223 120.74757 1.00000
2.00000 923.33159 120.47837 1.00000
2.00000 987.46032 119.18227 0.50000
2.00000 1051.92528 118.86813 1.00000
2.00000 1116.08500 117.10167 1.00000
2.00000 1180.40825 117.49897 1.00000
2.00000 600.85993 185.73550 1.00000
2.00000 666.19821 184.61941 1.00000
2.00000 730.60154 184.63024 1.00000
2.00000 795.24900 183.10040 1.00000
2.00000 860.25297 183.33091 1.00000
2.00000 924.74371 181.66828 1.00000
2.00000 989.70095 181.47205 1.00000
2.00000 1054.24005 179.99726 1.00000
2.00000 1119.04648 179.88439 1.00000
2.00000 1183.89857 178.31742 1.00000
2.00000 600.92250 248.05005 1.00000
2.00000 665.82589 248.12257 1.00000
2.00000 730.93507 246.62312 1.00000
2.00000 796.19358 246.84102 1.00000
2.00000 860.93998 245.09487 1.00000
2.00000 926.41636 245.26374 1.00000
2.00000 991.24811 243.60514 1.00000
2.00000 1056.57742 243.50475 1.00000
2.00000 1121.89012 241.87407 1.00000
2.00000 1187.07766 242.14492 1.00000
2.00000 600.00915 312.34342 1.00000
2.00000 665.91114 311.18045 1.00000
2.00000 731.21535 311.34819 1.00000
2.00000 796.60409 309.42121 1.00000
2.00000 862.72827 309.35934 1.00000
2.00000 927.68466 307.96112 1.00000
2.00000 993.63063 307.83747 1.00000
2.00000 1059.06947 306.50727 1.00000
2.00000 1124.87218 306.31516 1.00000
2.00000 1190.51933 304.48582 1.00000
2.00000 599.54209 376.11088 1.00000
2.00000 665.61976 376.18266 1.00000
2.00000 731.29119 374.49962 1.00000
2.00000 797.70853 374.85071 1.00000
2.00000 863.37540 373.16543 1.00000
2.00000 929.62370 372.93782 1.00000
2.00000 995.46700 371.89340 1.00000
2.00000 1061.62253 371.45053 1.00000
2.00000 1127.68052 370.35236 0.50000
2.00000 1193.86509 370.12306 1.00000
2.00000 598.74146 442.47184 1.00000
2.00000 665.25736 440.75526 1.00000
2.00000 731.57617 441.02637 1.00000
2.00000 798.09740 439.04762 1.00000
2.00000 865.06097 439.09294 1.00000
2.00000 931.16907 437.99041 1.00000
2.00000 997.76874 437.57388 1.00000
2.00000 1064.20849 436.26199 1.00000
2.00000 1130.92857 436.00198 1.00000
2.00000 1197.20501 434.71963 0.50000
2.00000 598.04408 507.79350 1.00000
2.00000 665.03567 507.94016 1.00000
2.00000 732.00240 505.94125 1.00000
2.00000 798.96580 506.55716 1.00000
2.00000 866.12087 504.74230 1.00000
2.00000 933.00142 504.36415 1.00000
2.00000 999.95277 503.50719 1.00000
2.00000 1067.01492 503.03918 1.00000
2.00000 1133.96172 501.36603 1.00000
2.00000 1201.14423 501.62340 1.00000
2.00000 597.25478 576.08569 1.00000
2.00000 664.83421 574.08158 1.00000
2.00000 732.03784 574.59243 1.00000
2.00000 800.01825 572.71411 1.00000
2.00000 866.97335 572.80076 1.00000
2.00000 934.93850 571.49733 1.00000
2.00000 1002.26789 570.91009 1.00000
2.00000 1069.80386 569.69025 1.00000
2.00000 1137.61616 569.58333 1.00000
2.00000 1205.08663 568.14590 1.00000
2.00000 596.29978 643.53319 1.00000
2.00000 664.74669 643.28544 1.00000
2.00000 732.69288 641.71959 1.00000
2.00000 800.42841 641.94158 1.00000
2.00000 868.83934 640.20803 1.00000
2.00000 936.63158 639.91310 1.00000
2.00000 1004.76621 638.86149 1.00000
2.00000 1072.84788 638.77123 1.00000
2.00000 1141.01468 637.19863 1.00000
2.00000 1208.95097 637.17806 1.00000
2.00000 595.92509 713.37578 1.00000
2.00000 664.26638 712.08547 1.00000
2.00000 732.80170 712.13149 1.00000
2.00000 801.40698 710.36305 1.00000
2.00000 869.89016 710.44966 1.00000
2.00000 938.53003 708.93051 1.00000
2.00000 1006.96574 708.79608 1.00000
2.00000 1075.71928 707.38386 1.00000
2.00000 1144.32867 707.21958 1.00000
2.00000 1213.04259 705.83475 1.00000
3.00000 660.55558 147.93431 1.00000
3.00000 719.04509 159.56116 1.00000
3.00000 775.68101 170.31419 1.00000
3.00000 830.53791 181.04627 1.00000
3.00000 884.16871 191.18931 1.00000
3.00000 935.47881 201.36897 1.00000
3.00000 985.79481 210.98606 1.00000
3.00000 1034.84667 220.34278 1.00000
3.00000 1082.40027 229.56099 1.00000
3.00000 1128.64416 238.40077 1.00000
3.00000 655.13572 206.44219 1.00000
3.00000 713.89052 216.90162 1.00000
3.00000 770.85290 227.20182 1.00000
3.00000 826.32797 237.22492 1.00000
3.00000 879.72322 246.65240 1.00000
3.00000 932.01216 255.99453 1.00000
3.00000 982.68424 264.55113 1.00000
3.00000 1031.88636 273.38320 1.00000
3.00000 1079.80740 281.69244 1.00000
3.00000 1126.25401 290.04780 1.00000
3.00000 649.49676 265.31909 1.00000
3.00000 708.95537 274.91136 1.00000
3.00000 766.03985 284.51557 1.00000
3.00000 822.19466 293.65249 1.00000
3.00000 875.78968 302.09955 1.00000
3.00000 928.65958 310.77025 1.00000
3.00000 979.44092 318.90833 1.00000
3.00000 1028.97372 326.94169 1.00000
3.00000 1077.09333 334.79627 1.00000
3.00000 1123.74703 342.19959 1.00000
3.00000 643.95490 325.26381 1.00000
3.00000 703.75348 334.06817 1.00000
3.00000 761.54219 342.54049 1.00000
3.00000 817.97182 350.81813 1.00000
3.00000 872.15225 358.86831 1.00000
3.00000 925.06286 366.41686 1.00000
3.00000 976.03631 374.04399 1.00000
3.00000 1025.97110 381.01875 1.00000
3.00000 1074.51539 388.15641 1.00000
3.00000 1121.54913 394.97445 1.00000
3.00000 638.32257 385.70832 1.00000
3.00000 698.70341 393.61523 1.00000
3.00000 756.64784 401.08873 1.00000
3.00000 813.52496 408.61297 1.00000
3.00000 868.29336 415.65721 1.00000
3.00000 921.39279 422.53407 1.00000
3.00000 972.58319 429.18431 1.00000
3.00000 1023.04689 435.66107 1.00000
3.00000 1071.86748 442.03591 1.00000
3.00000 1119.25356 448.31396 1.00000
3.00000 632.35696 447.09791 1.00000
3.00000 693.60576 454.13070 1.00000
3.00000 751.98958 460.78789 1.00000
3.00000 809.00993 467.27240 1.00000
3.00000 864.18571 473.45541 1.00000
3.00000 917.67415 479.53832 1.00000
3.00000 969.46929 485.06616 1.00000
3.00000 1020.41647 491.01638 1.00000
3.00000 1069.60121 496.56045 1.00000
3.00000 1116.91896 502.03054 1.00000
3.00000 626.56633 509.39271 1.00000
3.00000 687.90945 515.22822 1.00000
3.00000 747.23095 521.00885 1.00000
3.00000 804.72396 526.40248 1.00000
3.00000 860.40214 531.77561 1.00000
3.00000 914.41020 537.08688 1.00000
3.00000 966.28664 542.22761 1.00000
3.00000 1017.48267 547.06009 1.00000
3.00000 1066.92452 551.83942 1.00000
3.00000 1114.94783 556.57098 1.00000
3.00000 620.95999 572.56110 1.00000
3.00000 682.70596 577.35739 1.00000
3.00000 742.13233 582.17501 1.00000
3.00000 800.23086 586.58073 1.00000
3.00000 856.27268 591.11480 1.00000
3.00000 910.85357 595.34265 1.00000
3.00000 963.44190 599.88350 1.00000
3.00000 1014.59708 603.65399 1.00000
3.00000 1064.70570 607.82913 1.00000
3.00000 1112.52597 611.53253 1.00000
3.00000 614.67096 636.35081 1.00000
3.00000 677.16819 640.27981 1.00000
3.00000 737.44196 643.81537 1.00000
3.00000 795.79801 647.44662 1.00000
3.00000 852.10514 651.02068 1.00000
3.00000 907.35029 654.36989 1.00000
3.00000 960.40638 657.86485 1.00000
3.00000 1011.78327 661.05159 1.00000
3.00000 1061.98121 664.51503 1.00000
3.00000 1110.56894 667.51100 1.00000
3.00000 608.74978 701.11599 1.00000
3.00000 671.55695 703.74760 1.00000
3.00000 732.15250 706.37504 1.00000
3.00000 791.08761 709.18340 1.00000
3.00000 848.38306 712.00480 1.00000
3.00000 903.55812 714.35487 1.00000
3.00000 957.08790 716.79380 1.00000
3.00000 1008.75431 719.62796 1.00000
3.00000 1059.60642 721.67467 1.00000
3.00000 1108.34464 724.08006 1.00000
4.00000 968.91457 307.19642 1.00000
4.00000 1012.91105 294.94788 1.00000
4.00000 1057.62772 282.77008 1.00000
4.00000 1103.25103 270.02814 1.00000
4.00000 1149.41851 257.18187 1.00000
4.00000 1195.90414 244.35723 1.00000
4.00000 1243.72042 231.27160 1.00000
4.00000 1291.88364 218.15015 1.00000
4.00000 1340.56318 204.91329 1.00000
4.00000 1389.38675 191.28120 1.00000
4.00000 979.93314 350.35417 1.00000
4.00000 1024.38885 338.58411 1.00000
4.00000 1068.87027 326.55910 1.00000
4.00000 1114.72279 314.49174 1.00000
4.00000 1160.91552 302.04211 1.00000
4.00000 1207.90358 289.35762 1.00000
4.00000 1255.36469 276.59665 1.00000
4.00000 1303.68196 263.76915 1.00000
4.00000 1352.36114 250.92650 1.00000
4.00000 1401.62447 237.75862 1.00000
4.00000 991.42114 393.72301 1.00000
4.00000 1035.61976 382.06605 1.00000
4.00000 1080.58929 370.62961 1.00000
4.00000 1126.18434 358.54309 1.00000
4.00000 1172.56229 346.70828 1.00000
4.00000 1219.56757 334.27420 1.00000
4.00000 1267.17555 321.91965 1.00000
4.00000 1315.22408 309.32888 1.00000
4.00000 1364.39616 296.70077 1.00000
4.00000 1413.35203 284.02630 1.00000
4.00000 1002.61600 436.88296 1.00000
4.00000 1047.02818 425.80848 1.00000
4.00000 1091.88701 414.43711 1.00000
4.00000 1137.85952 402.98362 1.00000
4.00000 1184.16929 391.23794 1.00000
4.00000 1231.46924 379.32353 1.00000
4.00000 1279.04497 367.38471 1.00000
4.00000 1327.31815 355.20790 1.00000
4.00000 1376.10945 342.84271 1.00000
4.00000 1425.51327 330.21362 1.00000
4.00000 1013.90758 480.27814 1.00000
4.00000 1058.30814 469.29859 1.00000
4.00000 1103.44404 458.34299 1.00000
4.00000 1149.43837 447.18757 1.00000
4.00000 1195.84800 435.85401 1.00000
4.00000 1242.75958 424.15398 1.00000
4.00000 1290.78530 412.53384 1.00000
4.00000 1339.05914 400.86145 1.00000
4.00000 1388.04394 388.58012 1.00000
4.00000 1437.43901 376.30816 1.00000
4.00000 1025.26690 523.56964 1.00000
4.00000 1069.79376 512.93650 1.00000
4.00000 1114.98641 502.27258 1.00000
4.00000 1160.77561 491.62657 1.00000
4.00000 1207.35850 480.30570 1.00000
4.00000 1254.70532 469.25073 1.00000
4.00000 1302.34472 457.74858 1.00000
4.00000 1351.01288 446.23056 1.00000
4.00000 1400.16964 434.62194 1.00000
4.00000 1449.36644 422.74455 1.00000
4.00000 1036.61578 566.63920 1.00000
4.00000 1081.17938 556.59151 1.00000
4.00000 1126.41504 546.10610 1.00000
4.00000 1172.28778 535.63693 1.00000
4.00000 1219.15381 524.87968 1.00000
4.00000 1266.29231 514.07028 1.00000
4.00000 1314.34813 503.22154 1.00000
4.00000 1362.67245 491.89179 1.00000
4.00000 1411.80483 480.33820 1.00000
4.00000 1461.31627 468.94398 1.00000
4.00000 1048.02651 610.00211 1.00000
4.00000 1092.55584 600.25907 1.00000
4.00000 1138.02598 590.22313 1.00000
4.00000 1184.03123 579.89836 1.00000
4.00000 1230.71576 569.48279 1.00000
4.00000 1278.11769 558.99377 1.00000
4.00000 1326.13903 548.35978 1.00000
4.00000 1374.61450 537.32888 1.00000
4.00000 1423.65503 526.37966 1.00000
4.00000 1473.20115 515.15175 1.00000
4.00000 1059.42403 653.31756 1.00000
4.00000 1104.11128 643.82684 1.00000
4.00000 1149.51774 634.04520 1.00000
4.00000 1195.56100 624.21610 1.00000
4.00000 1242.36536 614.18695 1.00000
4.00000 1289.78902 603.67025 1.00000
4.00000 1337.81885 593.53516 1.00000
4.00000 1386.34551 583.08815 1.00000
4.00000 1435.47651 572.16494 1.00000
4.00000 1484.80984 561.36142 1.00000
4.00000 1070.63997 696.73781 1.00000
4.00000 1115.49684 687.22536 1.00000
4.00000 1161.05459 678.03520 1.00000
4.00000 1207.26968 668.53429 1.00000
4.00000 1254.12481 658.70135 1.00000
4.00000 1301.32174 648.90688 1.00000
4.00000 1349.44663 638.62847 1.00000
4.00000 1397.96462 628.46882 1.00000
4.00000 1447.08608 617.91908 1.00000
4.00000 1496.63869 607.25100 1.00000
5.00000 1023.18658 443.86458 1.00000
5.00000 1070.31597 437.32428 1.00000
5.00000 1118.52004 430.60403 1.00000
5.00000 1166.93594 423.87829 1.00000
5.00000 1216.40054 417.39648 1.00000
5.00000 1266.75999 410.26550 1.00000
5.00000 1317.55850 403.53773 1.00000
5.00000 1369.49432 396.09733 1.00000
5.00000 1421.29036 388.83061 1.00000
5.00000 1473.84004 381.64996 1.00000
5.00000 1029.54823 489.74817 1.00000
5.00000 1077.13173 483.51037 1.00000
5.00000 1125.14453 477.22251 1.00000
5.00000 1174.11334 471.12479 1.00000
5.00000 1223.71291 464.54633 1.00000
5.00000 1274.33738 458.13204 1.00000
5.00000 1325.41042 451.34172 1.00000
5.00000 1377.18548 444.43902 1.00000
5.00000 1429.26144 437.70355 1.00000
5.00000 1482.13720 430.89297 1.00000
5.00000 1036.07445 535.81948 1.00000
5.00000 1083.71204 530.18425 1.00000
5.00000 1131.99306 524.37924 1.00000
5.00000 1181.33938 518.20637 1.00000
5.00000 1230.95287 512.33614 1.00000
5.00000 1281.30470 505.90081 1.00000
5.00000 1333.09816 499.51712 1.00000
5.00000 1384.97170 493.35097 1.00000
5.00000 1437.36952 486.59122 1.00000
5.00000 1490.14590 480.23020 1.00000
5.00000 1042.63300 582.40135 1.00000
5.00000 1090.51132 577.14451 1.00000
5.00000 1138.96817 571.39965 1.00000
5.00000 1188.29366 565.95717 1.00000
5.00000 1238.43646 560.19247 1.00000
5.00000 1288.90487 554.40999 1.00000
5.00000 1340.65380 548.64310 1.00000
5.00000 1392.76706 542.47579 1.00000
5.00000 1445.44265 536.07307 1.00000
5.00000 1498.41978 529.77154 1.00000
5.00000 1049.36930 629.17286 1.00000
5.00000 1097.02714 623.96265 1.00000
5.00000 1145.98793 618.98492 1.00000
5.00000 1195.33342 613.70944 1.00000
5.00000 1245.86365 608.48545 1.00000
5.00000 1296.45601 602.82608 1.00000
5.00000 1348.38165 597.30803 1.00000
5.00000 1400.61643 591.59124 1.00000
5.00000 1453.30092 585.46692 1.00000
5.00000 1506.38411 579.73823 1.00000
5.00000 1055.97631 676.08658 1.00000
5.00000 1104.12126 671.38965 1.00000
5.00000 1152.81850 666.72764 1.00000
5.00000 1202.75373 661.84716 1.00000
5.00000 1253.15827 656.78919 1.00000
5.00000 1304.23725 651.53521 1.00000
5.00000 1355.96277 646.37934 1.00000
5.00000 1408.57815 641.05983 1.00000
5.00000 1461.24662 635.34217 1.00000
5.00000 1514.40018 629.71719 1.00000
5.00000 1062.56287 723.53949 1.00000
5.00000 1110.96757 719.07187 1.00000
5.00000 1159.99520 714.79633 1.00000
5.00000 1209.74393 709.97699 1.00000
5.00000 1260.58246 705.54658 1.00000
5.00000 1311.48237 700.71288 1.00000
5.00000 1363.41389 695.94448 1.00000
5.00000 1416.04271 690.66040 1.00000
5.00000 1469.01804 685.29671 1.00000
5.00000 1522.58099 679.95993 1.00000
5.00000 1069.44594 770.96595 1.00000
5.00000 1117.70442 767.13973 1.00000
5.00000 1167.01231 763.03135 1.00000
5.00000 1216.90097 758.89830 1.00000
5.00000 1267.68956 754.59722 1.00000
5.00000 1319.07214 749.99161 1.00000
5.00000 1371.21207 745.23972 1.00000
5.00000 1423.60805 740.79064 1.00000
5.00000 1476.80286 735.66048 1.00000
5.00000 1530.44085 730.69578 1.00000
5.00000 1075.90624 818.93902 1.00000
5.00000 1124.69722 815.25645 1.00000
5.00000 1173.90318 811.30062 1.00000
5.00000 1224.27810 807.41902 1.00000
5.00000 1275.01433 803.68585 1.00000
5.00000 1326.41092 799.28004 1.00000
5.00000 1378.64952 795.30633 1.00000
5.00000 1431.27370 790.77465 1.00000
5.00000 1484.58637 786.07959 1.00000
5.00000 1538.17744 781.27469 1.00000
5.00000 1082.35261 866.84990 1.00000
5.00000 1131.30993 863.54812 1.00000
5.00000 1180.87075 860.15539 1.00000
5.00000 1231.09895 856.47217 1.00000
5.00000 1282.24157 853.06195 1.00000
5.00000 1333.85478 849.16042 1.00000
5.00000 1386.01478 845.13299 1.00000
5.00000 1438.81043 840.98359 1.00000
5.00000 1492.21753 836.55504 1.00000
5.00000 1545.88784 832.12684 1.00000
6.00000 1014.13325 161.77873 -0.50000
6.00000 1063.90690 152.27580 1.00000
6.00000 1112.21826 146.36526 -1.00000
6.00000 1162.52837 137.52837 1.00000
6.00000 1212.50173 131.80623 -1.00000
6.00000 1264.35912 123.18013 1.00000
6.00000 1315.74565 116.52209 1.00000
6.00000 1368.75837 108.53551 1.00000
6.00000 1421.95689 101.09592 1.00000
6.00000 1475.05737 94.04081 1.00000
6.00000 1020.25969 206.94806 1.00000
6.00000 1068.15222 200.62298 1.00000
6.00000 1117.12952 193.67199 1.00000
6.00000 1165.86196 187.90813 0.50000
6.00000 1216.88238 179.81841 1.00000
6.00000 1267.32979 174.98582 -1.00000
6.00000 1319.57025 166.01190 1.00000
6.00000 1371.70956 159.31786 1.00000
6.00000 1424.71100 152.20368 1.00000
6.00000 1478.09149 145.16161 1.00000
6.00000 1024.45902 255.27617 -1.00000
6.00000 1072.66822 247.95409 1.00000
6.00000 1121.51040 241.83352 1.00000
6.00000 1170.65762 235.16975 1.00000
6.00000 1219.63226 230.13871 -1.00000
6.00000 1271.34271 222.02922 1.00000
6.00000 1323.29061 215.56980 1.00000
6.00000 1374.94919 209.04573 1.00000
6.00000 1428.13465 202.61064 1.00000
6.00000 1480.92896 195.96178 1.00000
6.00000 1029.53030 300.72633 1.00000
6.00000 1076.31500 296.23667 -1.00000
6.00000 1125.38544 289.25946 1.00000
6.00000 1173.76375 284.48676 -1.00000
6.00000 1224.05556 277.09634 1.00000
6.00000 1275.34857 271.31714 1.00000
6.00000 1325.98888 264.65734 1.00000
6.00000 1377.99174 259.06607 1.00000
6.00000 1430.55822 252.28493 1.00000
6.00000 1484.04687 246.12480 1.00000
6.00000 1033.52273 347.88826 0.50000
6.00000 1081.40980 341.62484 1.00000
6.00000 1129.68491 336.30012 1.00000
6.00000 1178.24892 330.81597 1.00000
6.00000 1227.42415 326.09443 -1.00000
6.00000 1278.44058 319.18095 1.00000
6.00000 1329.56231 314.29599 1.00000
6.00000 1381.20985 307.87781 1.00000
6.00000 1433.85363 301.80450 1.00000
6.00000 1486.21800 296.06613 1.00000
6.00000 1038.32633 392.94995 1.00000
6.00000 1084.89084 389.34331 -1.00000
6.00000 1133.44595 382.60880 1.00000
6.00000 1181.85502 378.49257 1.00000
6.00000 1231.54200 372.38166 1.00000
6.00000 1281.81155 367.39134 1.00000
6.00000 1332.86968 361.86508 1.00000
6.00000 1384.44770 356.29082 1.00000
6.00000 1436.21651 350.67172 1.00000
6.00000 1488.83138 345.39376 1.00000
6.00000 1042.92316 438.26361 1.00000
6.00000 1089.80694 433.40370 1.00000
6.00000 1137.47421 429.44842 1.00000
6.00000 1186.15081 424.14597 1.00000
6.00000 1235.48754 419.03796 1.00000
6.00000 1285.10608 414.23760 1.00000
6.00000 1336.06573 409.43975 1.00000
6.00000 1387.14975 404.48629 1.00000
6.00000 1438.75113 399.06316 1.00000
6.00000 1491.32746 394.26010 1.00000
6.00000 1047.21337 482.77970 1.00000
6.00000 1094.03547 478.89360 1.00000
6.00000 1141.61314 474.60226 1.00000
